contactRate,cancelSports,hybridClasses,closeFitness,tracebackDays,ctProtocol,fCompliance,sIsolationCTCompliance,sIsolationCompliance,sPhysicalDistancingCompliance,sMaskCompliance,parties,maskAllN95,dailyTests,studentFacingStaffTestingBoost,percVaccinated,cumulativeInfections,peakNumInfected,totDeath,percPeopleInfected
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,YES,100,5,0,259,156,4,0.086333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,YES,200,5,0,238,168,4,0.079333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,YES,100,1,0,260,158,1,0.086666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,YES,200,1,0,232,151,2,0.077333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,YES,100,5,0,239,163,7,0.079666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,YES,200,5,0,222,162,2,0.074
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,YES,100,1,0,210,150,4,0.07
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,YES,200,1,0,215,152,3,0.071666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,YES,100,5,0,236,166,2,0.078666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,YES,200,5,0,204,154,4,0.068
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,YES,100,1,0,210,148,3,0.07
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,YES,200,1,0,212,152,2,0.070666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,YES,100,5,0,206,152,2,0.068666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,YES,200,5,0,231,165,4,0.077
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,YES,100,1,0,230,177,3,0.076666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,YES,200,1,0,229,164,5,0.076333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,YES,100,5,0,238,162,2,0.079333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,YES,200,5,0,262,180,2,0.087333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,YES,100,1,0,221,147,3,0.073666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,YES,200,1,0,222,148,4,0.074
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,YES,100,5,0,226,147,3,0.075333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,YES,200,5,0,224,165,2,0.074666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,YES,100,1,0,212,146,2,0.070666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,YES,200,1,0,237,162,1,0.079
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,YES,100,5,0,217,161,6,0.072333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,YES,200,5,0,198,142,4,0.066
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,YES,100,1,0,234,172,2,0.078
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,YES,200,1,0,224,169,1,0.074666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,YES,100,5,0,196,136,4,0.065333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,YES,200,5,0,224,174,1,0.074666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,NONE,NO,100,1,0,688,229,8,0.229333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,NONE,NO,200,1,0,656,182,6,0.218666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,NONE,NO,100,5,0,649,221,5,0.216333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,NONE,NO,200,5,0,661,210,5,0.220333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,NONE,NO,100,1,0,565,210,7,0.188333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,NONE,NO,200,1,0,560,210,5,0.186666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,NONE,NO,100,5,0,544,201,5,0.181333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,NONE,NO,200,5,0,519,184,7,0.173
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,NONE,NO,100,1,0,368,191,5,0.122666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,NONE,NO,200,1,0,398,190,2,0.132666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,NONE,NO,100,5,0,381,181,4,0.127
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,NONE,NO,200,5,0,410,182,4,0.136666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,NONE,NO,100,1,0,406,184,4,0.135333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,NONE,NO,200,1,0,448,216,8,0.149333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,NONE,NO,100,5,0,353,171,3,0.117666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,NONE,NO,200,5,0,437,195,8,0.145666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,NONE,NO,100,1,0,596,218,5,0.198666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,NONE,NO,200,1,0,480,212,2,0.16
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,NONE,NO,100,5,0,577,218,5,0.192333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,NONE,NO,200,5,0,554,212,4,0.184666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,NONE,NO,100,1,0,447,208,10,0.149
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,NONE,NO,200,1,0,429,183,3,0.143
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,NONE,NO,100,5,0,415,193,3,0.138333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,NONE,NO,200,5,0,435,186,4,0.145
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,NONE,NO,100,1,0,412,182,5,0.137333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,NONE,NO,200,1,0,345,182,2,0.115
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,NONE,NO,100,5,0,312,176,7,0.104
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,NONE,NO,200,5,0,362,191,5,0.120666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,NONE,NO,100,1,0,316,172,5,0.105333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,NONE,NO,200,1,0,265,179,4,0.088333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,NONE,NO,100,5,0,354,197,2,0.118
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,NONE,NO,200,5,0,353,184,5,0.117666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,NONE,NO,100,1,0,372,187,4,0.124
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,NONE,NO,200,1,0,430,182,7,0.143333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,NONE,NO,100,5,0,370,163,6,0.123333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,NONE,NO,200,5,0,331,166,2,0.110333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,NONE,NO,100,1,0,334,154,5,0.111333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,NONE,NO,200,1,0,301,157,4,0.100333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,NONE,NO,100,5,0,370,181,4,0.123333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,NONE,NO,200,5,0,348,181,5,0.116
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,NONE,NO,100,1,0,293,179,6,0.097666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,NONE,NO,200,1,0,261,160,3,0.087
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,NONE,NO,100,5,0,298,173,0,0.099333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,NONE,NO,200,5,0,281,179,3,0.093666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,NONE,NO,100,1,0,274,166,1,0.091333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,NONE,NO,200,1,0,228,162,3,0.076
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,NONE,NO,100,5,0,250,159,1,0.083333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,NONE,NO,200,5,0,250,167,3,0.083333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,NONE,NO,100,1,0,322,157,4,0.107333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,NONE,NO,200,1,0,345,180,5,0.115
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,NONE,NO,100,5,0,311,180,4,0.103666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,NONE,NO,200,5,0,304,170,0,0.101333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,NONE,NO,100,1,0,278,165,5,0.092666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,NONE,NO,200,1,0,279,166,5,0.093
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,NONE,NO,100,5,0,272,172,2,0.090666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,NONE,NO,200,5,0,277,179,3,0.092333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,NONE,NO,100,1,0,285,194,3,0.095
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,NONE,NO,200,1,0,298,185,7,0.099333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,NONE,NO,100,5,0,284,172,3,0.094666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,NONE,NO,200,5,0,270,154,3,0.09
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,NONE,NO,100,1,0,253,185,2,0.084333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,NONE,NO,200,1,0,225,158,3,0.075
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,NONE,NO,100,5,0,219,145,2,0.073
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,NONE,NO,200,5,0,257,167,4,0.085666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,SOME,NO,100,1,0,637,215,7,0.212333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,SOME,NO,200,1,0,698,196,8,0.232666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,SOME,NO,100,5,0,546,191,3,0.182
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,SOME,NO,200,5,0,671,207,1,0.223666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,100,1,0,648,201,8,0.216
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,200,1,0,606,197,5,0.202
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,100,5,0,625,200,12,0.208333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,200,5,0,630,213,4,0.21
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,100,1,0,423,210,2,0.141
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,200,1,0,427,171,4,0.142333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,100,5,0,430,137,2,0.143333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,200,5,0,482,213,8,0.160666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,100,1,0,396,203,8,0.132
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,200,1,0,437,197,3,0.145666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,100,5,0,358,182,5,0.119333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,200,5,0,327,168,4,0.109
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,100,1,0,598,202,4,0.199333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,200,1,0,544,220,1,0.181333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,100,5,0,471,208,3,0.157
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,200,5,0,509,175,9,0.169666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,100,1,0,359,153,2,0.119666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,200,1,0,428,182,5,0.142666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,100,5,0,397,193,7,0.132333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,200,5,0,409,218,5,0.136333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,100,1,0,379,186,8,0.126333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,200,1,0,371,182,7,0.123666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,100,5,0,341,169,1,0.113666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,200,5,0,347,179,2,0.115666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,100,1,0,233,163,1,0.077666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,200,1,0,290,169,4,0.096666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,100,5,0,306,183,4,0.102
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,200,5,0,296,192,9,0.098666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,100,1,0,308,167,3,0.102666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,200,1,0,353,159,2,0.117666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,100,5,0,258,152,2,0.086
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,200,5,0,362,207,2,0.120666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,100,1,0,342,181,6,0.114
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,200,1,0,340,185,5,0.113333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,100,5,0,351,169,5,0.117
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,200,5,0,288,176,3,0.096
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,100,1,0,277,148,5,0.092333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,200,1,0,282,162,3,0.094
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,100,5,0,252,155,2,0.084
HIGH,YES,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,200,5,0,270,156,5,0.09
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,100,1,0,266,174,3,0.088666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,200,1,0,286,181,2,0.095333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,100,5,0,276,148,3,0.092
HIGH,YES,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,200,5,0,270,151,4,0.09
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,100,1,0,258,156,4,0.086
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,200,1,0,312,178,6,0.104
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,100,5,0,322,181,2,0.107333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,200,5,0,274,154,4,0.091333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,100,1,0,267,159,2,0.089
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,200,1,0,296,184,6,0.098666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,100,5,0,290,177,4,0.096666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,200,5,0,258,172,3,0.086
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,100,1,0,280,194,3,0.093333333
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,200,1,0,281,172,1,0.093666667
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,100,5,0,279,178,1,0.093
HIGH,YES,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,200,5,0,235,146,6,0.078333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,100,1,0,248,166,3,0.082666667
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,200,1,0,243,161,1,0.081
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,100,5,0,241,170,4,0.080333333
HIGH,YES,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,200,5,0,262,172,5,0.087333333
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,100,1,0,347,172,3,0.115666667
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,200,1,0,424,164,3,0.141333333
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,100,5,0,347,157,4,0.115666667
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,200,5,0,391,211,4,0.130333333
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,100,1,0,315,179,3,0.105
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,200,1,0,340,194,5,0.113333333
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,100,5,0,360,184,2,0.12
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,200,5,0,319,160,2,0.106333333
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,100,1,0,240,176,3,0.08
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,200,1,0,242,174,3,0.080666667
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,100,5,0,248,172,3,0.082666667
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,200,5,0,230,154,5,0.076666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,100,1,0,250,172,4,0.083333333
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,200,1,0,237,148,4,0.079
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,100,5,0,209,143,3,0.069666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,200,5,0,271,183,2,0.090333333
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,100,1,0,349,190,5,0.116333333
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,200,1,0,391,187,7,0.130333333
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,100,5,0,377,159,4,0.125666667
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,200,5,0,372,165,3,0.124
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,100,1,0,289,165,3,0.096333333
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,200,1,0,293,180,3,0.097666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,100,5,0,258,139,6,0.086
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,200,5,0,271,168,1,0.090333333
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,100,1,0,253,179,2,0.084333333
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,200,1,0,236,182,3,0.078666667
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,100,5,0,209,156,2,0.069666667
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,200,5,0,269,186,4,0.089666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,100,1,0,252,161,6,0.084
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,200,1,0,219,157,3,0.073
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,100,5,0,227,164,2,0.075666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,200,5,0,235,162,6,0.078333333
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,100,1,0,275,162,2,0.091666667
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,200,1,0,251,184,1,0.083666667
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,100,5,0,237,150,4,0.079
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,200,5,0,281,177,2,0.093666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,100,1,0,235,161,1,0.078333333
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,200,1,0,293,179,8,0.097666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,100,5,0,266,165,0,0.088666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,200,5,0,273,171,9,0.091
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,100,1,0,206,152,1,0.068666667
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,200,1,0,235,172,6,0.078333333
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,100,5,0,229,163,2,0.076333333
HIGH,YES,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,200,5,0,220,151,4,0.073333333
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,100,1,0,206,132,2,0.068666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,200,1,0,232,161,3,0.077333333
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,100,5,0,218,158,3,0.072666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,200,5,0,228,148,4,0.076
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,100,1,0,237,154,5,0.079
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,200,1,0,214,128,1,0.071333333
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,100,5,0,243,162,2,0.081
HIGH,YES,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,200,5,0,266,160,5,0.088666667
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,100,1,0,228,158,2,0.076
HIGH,YES,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,200,1,0,232,157,4,0.077333333
